[15:51:34 INF] (Prospect.Server.Game.Program                        ) Starting Prospect.Server.Game
[15:51:34 INF] (Prospect.Server.Game.Services.GameDataService       ) Initializing GameDataService...
[15:51:34 INF] (Prospect.Unreal.Assets.DataTables.DataTableParser   ) Loading DataTable: MapsInfos_DT
[15:51:35 INF] (Prospect.Unreal.Assets.DataTables.DataTableParser   ) Successfully loaded DataTable: MapsInfos_DT
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       ) Loaded 6 map configurations
[15:51:36 INF] (Prospect.Unreal.Assets.DataTables.DataTableParser   ) Loading DataTable: GameModeTuning_DT
[15:51:36 INF] (Prospect.Unreal.Assets.DataTables.DataTableParser   ) Successfully loaded DataTable: GameModeTuning_DT
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       ) Loaded 5 game mode configurations
[15:51:36 INF] (Prospect.Unreal.Assets.DataTables.DataTableParser   ) Loading DataTable: PlayerTuning_DT
[15:51:36 INF] (Prospect.Unreal.Assets.DataTables.DataTableParser   ) Successfully loaded DataTable: PlayerTuning_DT
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       ) Loaded 1 player tuning configurations
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       ) GameDataService initialized successfully
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       ) === GAME CONFIGURATION ===
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       ) Available Maps:
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   ServerEntry: Server Entry (Maps/MP/Entry/ServerEntry_P.ServerEntry_P)
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   Map01: Map_01_Name (Maps/MP/MAP01/MP_Map01_P.MP_Map01_P)
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   Map02: Map_02_Name (Maps/MP/MAP02/MP_Map02_P.MP_Map02_P)
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   Map03: Map_03_Name (Maps/MP/AlienCaverns/MP_AlienCaverns_P.MP_AlienCaverns_P)
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   CombatTestMap: Combat Arena Template (Maps/Testmaps/TestMap_PathB_CombatArenaTemplate_P.TestMap_PathB_CombatArenaTemplate_P)
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   PIETestMap: Combat Arena Template (Maps/Testmaps/TestMap_PathB_CombatArenaTemplate_P.TestMap_PathB_CombatArenaTemplate_P)
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       ) Available Game Modes:
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   LOOP: Score Sharing=False, Timer Shutdown=True
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   SOLOTRAININGMATCH: Score Sharing=True, Timer Shutdown=False
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   EVENT: Score Sharing=True, Timer Shutdown=False
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   SANDBOX: Score Sharing=True, Timer Shutdown=False
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   STATION: Score Sharing=True, Timer Shutdown=False
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       ) ===========================
[15:51:36 INF] (Prospect.Server.Game.Program                        ) Using new asset system:
[15:51:36 INF] (Prospect.Server.Game.Program                        )   Map: Map01 -> /Game/Maps/MP/MAP01/MP_Map01_P.MP_Map01_P
[15:51:36 INF] (Prospect.Server.Game.Program                        )   Game Mode: LOOP -> /Script/Prospect/YGameMode_Loop
[15:51:36 INF] (Prospect.Server.Game.Program                        )   Player Start Rules: 5 configured
[15:51:36 INF] (Prospect.Server.Game.Program                        ) Final Server Configuration: Port=7777, Map=/Game/Maps/MP/MAP01/MP_Map01_P.MP_Map01_P, GameMode=/Script/Prospect/YGameMode_Loop
[15:51:36 INF] (Prospect.Server.Game.ProspectWorld                  ) ProspectWorld asset system initialized with base path: C:\Users\JLGrimes\Projects\Prospect\src\Prospect.Server.Game\bin\Season 2 Release\net8.0\Exports
[15:51:36 INF] (Prospect.Server.Game.Program                        ) === LOADING MAP01 LEVEL ===
[15:51:36 INF] (Prospect.Server.Game.ProspectWorld                  ) Loading level: Maps/MP/MAP01/MP_Map01_P
[15:51:36 INF] (Prospect.Unreal.Assets.AssetParser                  ) Loading asset: Maps/MP/MAP01/MP_Map01_P (26.52591323852539 MB)
[15:51:40 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Processing JSON array with 1864 exports for Maps/MP/MAP01/MP_Map01_P
[15:51:40 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='Function', Class='UScriptClass'Function'', Name='ExecuteUbergraph_MP_Map01_P', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SceneComponent', Class='UScriptClass'SceneComponent'', Name='Root', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SkeletalMeshComponent', Class='UScriptClass'SkeletalMeshComponent'', Name='SkelMeshComponent', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='SphereComponent', Class='UScriptClass'SphereComponent'', Name='PickupSphere', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='World', Class='UScriptClass'World'', Name='MP_Map01_E5_GP', Score=200
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Parsing asset Maps/MP/MAP01/GP/MP_Map01_E5_GP: Type='World', Class='UScriptClass'World'', Name='MP_Map01_E5_GP'
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Detected Level asset: Maps/MP/MAP01/GP/MP_Map01_E5_GP
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Processing array structure with 163 exports for Maps/MP/MAP01/GP/MP_Map01_E5_GP
[15:51:46 INF] (Prospect.Unreal.Assets.AssetParser                  ) Parsed Level Maps/MP/MAP01/GP/MP_Map01_E5_GP with 78 actors
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='YObjectInteractionComponent', Class='UScriptClass'YObjectInteractionComponent'', Name='YObjectInteractionComponent', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='YStateInventoryComponent', Class='UScriptClass'YStateInventoryComponent'', Name='InventoryComponent', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='YWorldSettings', Class='UScriptClass'YWorldSettings'', Name='YWorldSettings', Score=50
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Selected Level candidate with score 200 for Maps/MP/MAP01/GP/MP_Map01_E5_GP
[15:51:46 INF] (Prospect.Unreal.Assets.AssetParser                  ) Successfully loaded asset: Maps/MP/MAP01/GP/MP_Map01_E5_GP as ULevel
[15:51:46 INF] (Prospect.Server.Game.GridStreamingManager           ) Successfully loaded grid cell E5 with 78 actors
[15:51:46 INF] (Prospect.Server.Game.GridStreamingManager           ) Loading grid cell: F4 from Maps/MP/MAP01/GP/MP_Map01_F4_GP
[15:51:46 INF] (Prospect.Unreal.Assets.AssetParser                  ) Loading asset: Maps/MP/MAP01/GP/MP_Map01_F4_GP (0.31845760345458984 MB)
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Processing JSON array with 223 exports for Maps/MP/MAP01/GP/MP_Map01_F4_GP
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_AIGuardians_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/AIGuardians/AL_AIGuardians_BP.AL_AIGuardians_BP_C'', Name='ActivityLocation_GenericAISpawn99', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_Base_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/Misc/ActivityLocation/AL_Base_BP.AL_Base_BP_C'', Name='YActivityLocation_BP272_2', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_BasicOresMineral_Wall_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/Minerals/AL_BasicOresMineral_Wall_BP.AL_BasicOresMineral_Wall_BP_C'', Name='ActivityLocation_Mineral_Wall_BP_155', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_BasicOresMineral_Wall_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/Minerals/AL_BasicOresMineral_Wall_BP.AL_BasicOresMineral_Wall_BP_C'', Name='ActivityLocation_Mineral_Wall_BP_312', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_HeavymetalMineral_Wall_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/Minerals/AL_HeavymetalMineral_Wall_BP.AL_HeavymetalMineral_Wall_BP_C'', Name='AL_BasicMineral_Wall_BP41_26', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_Jacket_Korolev_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_Jacket_Korolev_BP.AL_Jacket_Korolev_BP_C'', Name='AL_Jacket_Korolev_BP_2', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_KorolevContainer_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_KorolevContainer_BP.AL_KorolevContainer_BP_C'', Name='AL_KorolevContainer_BP11_2', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_KorolevContainer_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_KorolevContainer_BP.AL_KorolevContainer_BP_C'', Name='AL_KorolevContainer_BP26_5', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_KorolevContainer_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_KorolevContainer_BP.AL_KorolevContainer_BP_C'', Name='AL_KorolevContainer_BP39_8', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_KorolevContainer_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_KorolevContainer_BP.AL_KorolevContainer_BP_C'', Name='AL_KorolevContainer_BP40_11', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_KorolevContainer_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_KorolevContainer_BP.AL_KorolevContainer_BP_C'', Name='AL_KorolevContainer_BP4_2', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_KorolevContainer_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_KorolevContainer_BP.AL_KorolevContainer_BP_C'', Name='AL_KorolevContainer_BP5_5', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LaserDrill_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/BigDrill/AL_LaserDrill_BP.AL_LaserDrill_BP_C'', Name='AL_LaserDrill_BP_2', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP1208_3', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP1212_4', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP1213_5', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP1214_6', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP1222_7', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP1223', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP1239_8', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP1240_9', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP1368', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP1424', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP1431', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP1432', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP1476', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP1477', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP495', Score=0
[15:51:46 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP512', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP513', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP798', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP800_0', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP801_1', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_CM_Human_BP802_2', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_HDD_BP10', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_HDD_BP11', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_LootPoint_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootPoints/AL_LootPoint_BP.AL_LootPoint_BP_C'', Name='LootSpawnPoint_HDD_BP9', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_Luggage_01_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_Luggage_01_BP.AL_Luggage_01_BP_C'', Name='AL_Luggage_01_BP2_5', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_Luggage_01_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_Luggage_01_BP.AL_Luggage_01_BP_C'', Name='AL_Luggage_01_BP4_13', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_Luggage_01_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_Luggage_01_BP.AL_Luggage_01_BP_C'', Name='AL_Luggage_01_BP5_16', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_Luggage_01_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_Luggage_01_BP.AL_Luggage_01_BP_C'', Name='AL_Luggage_01_BP6_19', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_MedCase_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_medCase_BP.AL_MedCase_BP_C'', Name='AL_MedCase_BP10_2', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_MedCase_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_medCase_BP.AL_MedCase_BP_C'', Name='AL_MedCase_BP25', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_NoiseTrap_Birds_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/NoiseTraps/AL_NoiseTrap_Birds_BP.AL_NoiseTrap_Birds_BP_C'', Name='AL_NoiseTrap_Birds_BP14', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_NoiseTrap_Birds_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/NoiseTraps/AL_NoiseTrap_Birds_BP.AL_NoiseTrap_Birds_BP_C'', Name='AL_NoiseTrap_Birds_BP55', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_SuitCase_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_SuitCase_BP.AL_SuitCase_BP_C'', Name='AL_SuitCase_BP2_5', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_SuitCase_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_SuitCase_BP.AL_SuitCase_BP_C'', Name='AL_SuitCase_BP3_8', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_SuitCase_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_SuitCase_BP.AL_SuitCase_BP_C'', Name='AL_SuitCase_BP42_2', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_SuitCase_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_SuitCase_BP.AL_SuitCase_BP_C'', Name='AL_SuitCase_BP6_17', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_SuitCase_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_SuitCase_BP.AL_SuitCase_BP_C'', Name='AL_SuitCase_BP7_20', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AL_SuitCase_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/LootContainers/AL_SuitCase_BP.AL_SuitCase_BP_C'', Name='AL_SuitCase_BP_2', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AudioComponent', Class='UScriptClass'AudioComponent'', Name='UI_FE_shopBuySuccess', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AudioComponent', Class='UScriptClass'AudioComponent'', Name='UI_FE_shopBuySuccess1', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AudioComponent', Class='UScriptClass'AudioComponent'', Name='UI_FE_shopBuySuccess', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AudioComponent', Class='UScriptClass'AudioComponent'', Name='UI_FE_shopBuySuccess1', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AudioComponent', Class='UScriptClass'AudioComponent'', Name='UI_FE_shopBuySuccess', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AudioComponent', Class='UScriptClass'AudioComponent'', Name='UI_FE_shopBuySuccess1', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AudioComponent', Class='UScriptClass'AudioComponent'', Name='UI_FE_shopBuySuccess', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AudioComponent', Class='UScriptClass'AudioComponent'', Name='UI_FE_shopBuySuccess1', Score=0
[15:51:47 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='AudioComponent', Class='UScriptClass'AudioComponent'', Name='UI_FE_shopBuySuccess', Score=0
